revolving_util,age,past_due_30_59,debt_ratio,monthly_income,open_credit_lines,times_90_late,real_estate_loans,past_due_60_89,dependents
0.024841741219391457,-0.006703760441153247,-0.03835720753139192,0.0006127359912117263,0.009993078673521408,-0.022146204496426364,0.0,0.0037674743899733477,0.0,-0.0022267279609297285
-0.005626179069278337,-0.001975398827332607,0.0,-2.95688150232145e-06,-0.0020088828609837765,-0.001563540991551452,-0.027244322098194423,-0.0005038515020321001,0.0,5.907372445181774e-06
-0.0012391017962475493,0.0028736479559250986,-0.009465826731347899,-0.0008170937853637275,0.0023430645074790394,-0.008312014523490053,0.0,0.0021413134172762333,0.0,0.004868287059529429
0.0608731341187597,0.02117871063844914,-0.018632741072780182,-0.012676617753013219,-0.018460646098963144,-0.056511302836619905,0.0,-0.0031575693892513523,0.0,0.006051396481597013
-0.024599694605769575,0.00331374588775497,-0.003217625438936804,-0.00039508550014212725,0.001015445319462417,-0.0027124428483208114,0.0,0.00043230393410810774,0.0,0.00022799850755751
0.05282932373438295,0.008181976300829617,-0.024528105516401923,-0.035419207449126154,-0.018909922317037677,-0.019537175296439134,-0.024430393987944422,-0.0019118676140811683,0.0,-0.0010525934483989973
0.004729462333776314,-0.0056470298130748475,0.0,-0.0029290722800618314,-0.0015944415216300567,-0.0009366465047196112,-0.003911698598812624,-0.0007725305918279537,-0.004745161547880092,-0.0002244473868926367
0.017973331538450998,-0.040968785803968046,-0.07210308568272493,0.0017475397797983802,0.004501854483317842,0.0016381201589506275,0.0,-0.01449713131146009,-0.024365349624717748,-0.005676172638328524
-0.009087302603385467,-0.002385890544758175,-0.0031719201435491777,0.00019972939290120105,-0.00031722423890835486,-0.0009910565353305465,0.0,-0.0009230580950771313,0.0,-0.00027351756114058813
-0.007452137803090996,0.001235212049227825,-0.006267925930697577,0.0002493846002217099,-0.0018985709707761513,-0.0018293902617524294,0.0,-0.001767908156590204,-0.006377146117466076,8.360530611132532e-05
0.010904410236184995,-0.014128895237556666,-0.03116045358178171,-0.0021022447957473648,0.00153773628401108,-0.006874193097804543,-0.012687627982150987,-0.0010462080428092963,-0.010692502211736149,-0.0002658522827152246
-0.009588646786064421,-0.001929157735169829,-0.007520677399395148,-0.0002563551261735387,0.000325890760899692,0.001256962409172221,0.0,-0.0029016914821503835,0.0,-0.00011435445187104962
-0.009996316246524587,-0.018022036860486684,0.050395503230049286,-0.04151580980254323,-0.01287880293981596,0.006729262406965886,0.0,0.00012357069471465032,0.0,-0.00010363410956143043
0.0017669062691720902,-0.0021752328672984293,-0.00968892230378284,-0.0002657294925857633,-0.00036069969563545454,-0.001256983999310755,0.0,-0.0005122838308956712,0.0,2.552159065665593e-05
0.1719779115023268,0.006675292020818524,0.0,0.040129089288866236,0.02652437924084955,0.022460729489484473,0.2561066097079799,-0.012856144631820676,0.21675072828525543,0.009458672590483292
-0.011788895064194999,-0.003844392537001885,-0.0013198239662975885,-0.00043477282035224646,-0.0008269710324518151,0.0007193638964158561,-0.007804293301179305,-0.0005047390027547453,0.0,-1.868684047538066e-05
0.0136172628272307,0.024853777115978835,0.0,-0.018746170138872066,-0.011603221187844284,0.03481311207976528,0.0,-0.005635326106158335,0.0,-0.0038683999902507232
-0.00420528207004779,0.0004168766194314885,-0.019194543070918828,-0.0003501519923434922,-0.001017025610618462,-0.0004889606145333465,0.0,-0.0012005045634027912,0.0,0.00041581748087380114
-0.03525720223158922,-0.014019494097554522,0.15684306386448568,0.09155011888721307,0.008577839006614563,0.012165844060418488,0.0,0.06147854424565382,-0.07626686135500489,0.0012972124878660395
0.11715471261227968,-0.06705352628839009,0.0,0.06167903904442743,-0.04281793391148446,0.015205084534487878,-0.08911516182869438,0.020590389500252253,0.0,-6.332655591556046e-05
-0.04738593763315423,0.014040662572688763,-0.04175749093961321,0.022338227842215532,-0.0020717877990198757,-0.007281791095400281,-0.022030598254218693,0.037990274252117304,-0.015865110483643148,-6.51838472314703e-05
-0.02644856032575561,0.008516050470251012,-0.010870135921696897,-0.002124262035496882,0.0002842727066357985,-0.00965985874933389,-0.009321909735026147,-0.00031003444498157903,0.0,-0.00042022885135438795
-0.01813493130026985,-0.03894437577484551,-0.010094653688247059,0.0006790753042098762,-0.006830004653806376,0.0007215169611962593,0.0,0.02337367135719587,0.0,-7.465113504455945e-05
-0.0017418413712352587,-0.0046962562793854325,-0.0019352158054512132,-0.0012290709330575744,-0.00106105672314195,-0.0015927812748685523,0.0,0.00023015180965176886,-0.004013535685777973,-7.048211711920948e-05
0.1852086895035877,-0.020646465070984894,0.1532076365266662,0.01847171435022421,0.024072568964312917,-0.017405778415527966,-0.021019494912026322,0.0017106851742431151,0.0,0.009849411310330153
-0.015445313206113304,-0.0005273579703099304,-0.00750827706509615,-0.0008263410987397364,-0.0008855333020820174,-0.0013905195093989904,0.0,0.0004251756463163026,0.0,-7.60732620544418e-05
-0.01926546491395068,0.0023490456696884008,-0.006917478566070098,-0.0031384294839785208,0.0034469725041934123,-0.0061619370539698955,0.0,-0.0010694878411964155,0.0,0.0011137773932408546
-0.004742353031311012,-0.003456594939851585,0.0,-0.0005795137349272389,0.000379427190084808,-0.0016097916682071666,-0.01883041736824337,-0.0005026298671952144,-0.004463281947307857,-0.0001176849609133281
0.3395889978122143,-0.09822165848198698,0.06119838577897041,0.23987127132033956,0.019427374588945175,-0.06747548337808129,0.16738351943207164,-0.071197649909104,0.0,0.02986052770032784
-0.026718571744815806,-0.0028887799336195412,0.0,-0.0018089424973987151,0.00015174480662306575,0.0018482554776512437,-0.013804320278144554,-0.0007072415828728821,0.0,3.298759721862832e-05
0.06334935057290435,0.00976047358465062,0.007105227103649364,0.036022191918840964,-0.006304905447042727,-0.00279304803006733,-0.028427434583586892,0.0031835759434663104,0.0,-0.006484961296818426
-0.01139164264014976,0.0009833969387224586,-0.013045671697522188,-0.0004482859727378788,-0.0004595133518516507,-0.0015065122469625862,0.0,-0.0003525077732300985,-0.009425997538357838,3.263456139639253e-05
-0.04192241880362321,0.010790466790243404,0.05905004385680246,-0.02007955264079491,-0.010132698334647338,0.0007133592866329335,0.0,-0.0037934260299844146,0.0,-0.0007799160246266312
0.051204779717085015,-0.06263184533920715,-0.007113255424506115,0.027608257339580878,-0.013052505891103789,0.033904950345637716,0.0,0.007949084754162153,-0.035590363976283255,-1.102429470341143e-05
-0.015864352495006433,0.00020306076559037256,0.0,-0.0013780950939604592,-0.0006295692914241313,0.0007415810308469339,0.0,-0.00043795564329163173,0.0,-1.636122617165864e-05
-0.024351300553974248,0.0013984596925004935,-0.006214951314012902,-0.0013264861142886822,-0.0012481581122418199,-0.0008986705172143647,0.0,-0.0025885017569791027,-0.00361224013820758,0.00018539379332920008
0.002987189088900382,-0.005907236169496567,-0.027819629805790485,-0.0056665925365685845,-0.00040289470825036823,-0.003810866587592274,0.0,-0.0009524426232500452,0.0,-0.00010017843659623112
-0.0064469081283890905,0.004257643434656677,-0.00696255791302104,0.003532897959746656,0.00708710257805468,-0.004718909085089302,-0.011021783070301657,-0.00592341742016046,0.0,0.0038003612063922747
0.205069609624866,0.043626774655710736,0.12313747715121504,-0.021615963213652795,0.02733282238504703,0.09771633938700963,0.0,0.029833926220036656,0.0,0.015145826013156805
-0.012641126679529246,0.002437066204098553,-0.011151978434429985,-0.0006933821181140661,-0.0041143250424252025,-0.005835358929046339,0.0,0.0010705666694570157,-0.0052456826481772564,0.0007171788058141553
-0.00025474145326564686,-0.0023824028975739197,-0.01719047689846475,-0.00331624177074233,-0.004211674035178234,-0.0021430864370319646,-0.007779913598590628,-0.0009290888410444186,0.0,6.436558836984962e-05
0.006701988235482735,-0.030599640683552996,-0.007642947193983747,-0.0012388192887594594,-0.0017828195920181384,0.00235221587337157,0.0,-0.0007201462355153395,0.0,4.6297403207137824e-05
-0.025275058745567392,0.0006783437701243019,-0.016635689061408034,-8.333224698011e-05,0.0010929351249502985,-0.002748180962025443,0.0,-0.00039448491179701686,0.0,-0.00036403260161340935
-0.02488156370244676,0.0008077025699014413,-0.010038726542807727,-0.0022567716446303143,-0.0021584713696578906,-0.0005613560906684498,0.0,0.001076859617856241,0.0,6.995947053646586e-05
0.03286482860540405,-0.041473238156708454,0.06418353878585531,-0.01661077251447678,-0.07702466037254418,0.012143838597391998,0.0,-0.02887587918013444,0.0,-0.00014792847687963157
0.04426110567350686,0.011217696616607983,-0.02264221364291736,-0.01634419072630518,-0.012411311407588782,-0.008659633132176593,0.0,-0.0036459442853950088,0.0,-0.002396689167199785
-0.005621175940750641,-0.002664556873566004,-0.0013256644533141183,-0.001018674107753036,-0.0002961381362554613,-0.0013361198521816265,0.0,-0.0013036876937354224,-0.007090339359534656,-4.602991579667681e-05
-0.004249308648509262,-0.003347875655853476,-0.04039683796511354,0.03798919188344163,0.0013589293316634444,-0.013217456264930294,-0.023273273293249342,0.06868014117028616,0.0,0.00040198747295087933
-0.002811858038268175,-0.01004078921113766,-0.043444888149231586,-0.0009738381196201202,-0.0016927045892816454,0.00036593911610820277,0.0,-0.00163366542347895,0.0,-2.1858369306650138e-05
0.030212854722198108,-0.00017890199345065166,0.0,-0.006833523718076997,-0.01044804322174772,-0.011582615280526575,0.0,0.0007284291148306046,0.0,0.0068107959346032
-0.007477528733708676,0.0040298472832568846,0.0,-0.001119581723622223,-0.001360161204231495,-0.0024121154451694554,0.0,-0.015953624625419664,0.0,-0.00013946874826038756
-0.0061903426162767325,-0.03506966017645928,-0.008635174509854498,0.00111572534635704,-0.0024650198543394817,0.0011492740671861547,-0.012868341550510415,0.013744446550031514,0.0,-2.002966100276629e-05
-0.01476864061351589,-0.000571565539497209,-0.010020251966577291,-0.0010956968341332349,0.001071012006263064,0.0017465308924363612,0.0,-1.1441744000403875e-05,-0.020440543696207184,-1.9937333153790744e-05
0.037574824596576295,0.010682535605159046,-0.022258661408612136,-0.006874758809588971,0.003912008311949152,-0.028076523666208754,0.0,-0.0015063773449875673,-0.01795042502096267,-0.0018563047883688483
-0.032414368890564246,0.006945654467336961,-0.012497614428527544,0.002803362396767866,-0.0002667352602256024,-0.010863103875134717,-0.011878365296758063,-0.0016689639032127896,0.0,-0.0006511265502238239
0.0013342542766047907,-0.0037804941876577224,-0.0044372833569956,-0.0038296587428214277,-0.0044471242889776875,9.136813999391941e-05,-0.007854338135521183,-0.0010336375433847374,0.0,-3.602070013048464e-05
0.03947396998934608,0.01292517167526224,-0.0169769073132522,-0.004484346038589603,-0.012314334660008803,-0.014639466293201706,0.0,-0.0021797541278205323,0.0,-8.919686680232755e-05
-0.01549253434046734,-0.0022261953253777133,-0.001279621123547106,0.00038862112616594544,-0.000357586358588274,-0.0009159698624068123,0.0,-0.0012097728031010557,-0.005565419454883194,-0.00014056076502134878
0.006664770728412081,-0.0016719129849482438,-0.018838392138431262,-0.0008205723610181789,-0.0012143845821454822,-0.0037616736984764096,0.0,-0.0014374227465973326,0.0,-1.153960520607969e-05
-0.019563113423069236,-0.01472777253870923,-0.0019240938236628924,-0.00024024239497298425,0.0012242148327154968,0.003008087890514835,0.0,-0.00016811139832485813,0.0,-0.0003474914382398454
-0.012410288246287437,0.01686969631429146,-0.004168429398184904,-0.0002529091079998019,-0.006271323196650344,-0.008998381404034736,0.0,0.0026103602859662775,0.0,0.0008089599477513691
-0.00522507214383035,-0.060578416845677364,-0.003973766916603319,-0.011039080888890367,-0.007352535337277146,0.008804640216003629,-0.016315231531177636,0.019110079869879858,-0.008485698389970982,0.00012388598144359096
-0.01447188130613353,-0.0022147857043640453,-0.006629120364186172,0.0003738252538224724,-0.0006477459580490962,0.0006784914039753866,0.0,-0.0026478079454661436,0.0,0.00016731080366433156
0.0030553310003768723,0.007719260516086418,-0.013439800330090651,0.00041275184454827863,0.00010098874517034569,-0.007842355518359283,0.0,-0.0015488011857248969,0.0,0.0031185282256379803
-0.00641155558643537,0.0006631790998520914,0.0,0.0004727130960454533,-0.0032773721643484556,-0.006682853574073363,-0.008456701768555095,-5.52925394338509e-05,-0.01780157039079732,4.437061694468215e-05
-0.004308102651857793,-0.0037222519166294306,-0.013065412380652069,-0.00030611655006302155,0.001312477448476839,-0.0031696445960173285,0.0,0.0006782303855463389,0.0,-0.0005551660243863969
-0.003050341966749159,-0.0004940064565530872,-0.040011040961488185,-0.0019524151009091145,-0.0036960141285654518,8.575242582800555e-05,0.0,-0.0007428841782517837,0.0,2.297744930804899e-05
-0.010205310678294532,0.000840834959130826,0.0,-0.0012132539303710227,-0.01818939521917979,-0.004461313210316513,-0.005816016479922982,-0.018970128839363914,0.0,-0.0010138463042173203
-0.01089382149904546,0.0010701161570972673,-0.002049716484270019,-0.001600598467725892,0.0003758269564674399,-0.003058184648351583,-0.01117259908839201,-0.00048257425802929985,0.0,-0.0006117592970633206
-0.045922833016471196,0.008293538667477396,0.0,-0.004326329422434464,-0.0027334463566371123,0.00735211877116098,-0.01283197884125109,0.002802446490470595,0.0,0.0013730699752454469
-0.008615840702893087,-0.0026948164654397736,-0.008701329612505814,-0.001242153820977964,-0.0010101864269440126,0.0014177777491026367,-0.009875103292461367,-0.00034470856116178424,-0.005397155418344639,-9.415071203585507e-06
-0.044083800583573626,0.0009293725828383637,-0.026893125069491607,-0.0003313608550611056,0.0015883579186687252,-0.000425049881358399,0.0,-0.0016063867629987163,0.0,0.00024229414665442108
0.015148408168265648,-0.020336817509878823,0.06944929669119929,-0.002907806844113314,-0.0315207070406513,0.07112400103719614,-0.029051148164028782,-0.011641726702544142,0.16292004869968968,-0.026631751578170902
-0.007015325295055004,-0.001463825791074972,0.0,-0.00012027170305303793,0.0015908553974592003,-0.0008419345516161117,0.0,-0.0019285839525862065,0.0,-0.0006306705193323727
0.02332283144113163,-0.06900651435140967,-0.018828597569522595,-0.01166887750801856,-0.0033893978634716264,0.015008721240059508,0.0,0.0012245612426351742,-0.017642517076970465,0.0006453156333449846
-0.016086915186949113,-0.000242908930137763,-0.005364540278236466,-0.001451142077811815,-0.0018736384114772665,-0.002300172055202831,0.0,-0.002496730026571154,0.0,5.847738166261194e-05
0.023676553757312507,0.008245131900291955,-0.01441394512353521,-0.003990716178571336,0.004083550995840225,-0.02166530019898346,0.0,-0.0011461777454410931,0.0,-0.0007753526740025788
0.0327608298809859,0.006520845036595812,-0.02585973191446412,-0.005838686929145941,0.0003192642902448077,-0.0027300922123317086,0.0,-0.0010770946332743481,0.0,-0.0004216403895035144
0.04780515925769986,0.012621948668787339,0.0546140187040736,-0.038409424239839285,0.008098406749029344,-0.010476102844416347,-0.022850797637262145,-0.01392764827981085,0.052600950879867395,0.00045723008870526827
-0.016827276715951505,0.0012407214649030299,-0.026284144376916164,-0.0023139972062995776,-0.0009514317447129718,-0.004019853863131273,0.0,-0.00010287103866173669,0.0,6.509806199724751e-05
-0.06452316190667176,-0.0015760221545227718,0.015175633696847388,-0.0024901992833952632,-0.004953008764574311,-0.003977222837917366,-0.04164174535371816,1.3427568591534155e-05,0.0,0.0009316338910973603
0.06760778689659537,0.007873506654883376,0.01201941216759772,-0.001908078331837476,-0.0013852617501093484,-0.01124735406075785,0.0,-0.011728890245254645,-0.030568288965122804,0.0006599281236765204
0.08732788340057572,0.016997412517122494,0.0,-0.03492470194156677,0.007810044164823224,-0.055797008532790474,0.16830763195790868,-0.0014964693946524972,0.0,-0.018112643434366464
-0.004246284138411868,-0.0004989464734941523,-0.0017008668980760578,-0.0006057471777498278,-0.0010203644179401163,0.0013392854899474589,-0.008937766384611068,0.0005246866331544218,-0.017679537457011167,-6.029964234990221e-06
-0.010229968847163567,-0.0009909441494537804,0.0,-0.0013068795024258225,-0.0010716665184376012,-0.0008822796527497128,-0.01282001860035869,-0.0007442819173189176,0.0,0.00010439806519869479
-0.011075138594026038,0.019603685070539646,-0.014567293195354658,-0.004778387231155139,0.0096695378764047,-0.02562870100564375,0.0,-0.003944665054313219,-0.0141349130072157,0.007218283549566451
-0.01595202730796959,0.0029328464815237747,-0.002231136754634301,-0.0012820938317933566,-0.007551070257224473,-0.004326235314648737,0.0,-0.001146127542985479,0.0,-0.0006263810424247855
0.060417598827601095,0.011757275574177778,0.0,0.00223235694333065,0.0133774990856468,0.0630155936183668,0.0,-0.02086919600370143,0.0,-0.01171067887914134
0.22203529701101657,0.020203071866574645,0.002367359374082867,-0.019472535713551446,0.02982344166878297,-0.15643438156850298,-0.00844171085852381,0.0107023978061058,0.09130552172929267,-0.03319717680706141
-0.0020441351113700207,-0.0024257498346459926,-0.0016921858659876988,4.144249701743098e-05,-0.0009174928300781119,-0.0016237963592214734,0.0,-0.0031897855077200055,0.0,-0.0002922945631346264
-0.07292120474904114,0.0042566415324654504,0.013101513295917657,-0.005433606344376219,0.0024398790374083623,0.0014999344763522485,0.0,-0.0013225916104909502,0.0,-0.0003793901390166055
0.042520229200816745,-0.006155840507805102,-0.011450072341937328,-0.036933016159808804,0.010202291617082606,-0.02886426877623669,-0.024431108355773407,-0.0025384921605836135,0.0,0.012733757346940901
0.016229224228197885,-0.026367718976714766,-0.027804968745148373,-0.0018158722866294962,0.008875976365893355,-0.0074996627697344245,-0.02720469352554942,0.003416897773944244,-0.03085176650674452,-0.002134652037273686
-0.004427104280062971,-0.0026332317369505095,-0.0046453545823647675,-0.001233524017002979,-0.000977665649455939,-0.005011186748975836,-0.006680730846153629,-0.0011439549172948746,0.0,3.7912393671126444e-05
-0.017813336639541495,-0.0002284529403836501,-0.004320044927121502,0.0010198965901502886,-0.0004836727413714232,-0.0020905710653794625,0.0,-0.0006579969950037664,0.0,-0.00023904102756524374
0.028321995367412905,-0.024025108751125884,0.08118189501455768,-0.038031890761601614,-0.01002843244840832,0.016678648113992715,0.2276771956804014,-0.008720787541999647,0.003258467182220115,-0.0012879664967998584
0.0014457266305220081,0.0038944051919541575,-0.029016706854178943,-0.002807269614167619,0.0035292414481820885,-0.007809063421075707,-0.012401331449718948,-0.0017669403993439328,0.0,-0.00035660450438609534
0.03800833673416748,0.00977170097207922,-0.022535162614825816,-0.006824134828250958,-0.008779197337153604,-0.029942770536577307,0.0,0.0055353876953115775,-0.029971312808644568,0.0010308807094743314
-0.05762602916338429,0.006349434504004192,0.023268078973190397,-0.0036091374077830913,-0.00403224785602843,0.0010030486401440956,0.0,-0.004525085815097732,-0.009753324378341924,0.006076510190269839
-0.0005349529766239279,-0.003218793756318187,0.0,-0.0006032851074353997,-0.0008042205506589818,0.00074007392675942,0.0,-0.0027930264620939105,0.0,-3.773606139471294e-05
-0.028781046660761582,0.0027707037558585704,-0.038330605332588384,0.0006753099245778921,0.0018479652784828265,-0.0010498380179760334,-0.014273063646423289,-0.010494743163116521,0.0,0.0004295599292951372
-0.005024657964639667,0.00523925494789749,-0.007259479871244682,-8.527136494973983e-05,0.0026084302576460773,-0.006527907115770043,-0.011165455050854778,0.0007456312653526656,0.0,-0.0016276606249937466
0.04382059331885528,-0.010537091196293247,0.07040972824593421,-0.07038332152511027,-0.030055795956190512,0.019440930631784946,0.27998494951619185,-0.009499002456347844,0.13484029463838687,0.012431508734954428
-0.006071209494758001,-0.004867111927345529,-0.004192175690061955,-0.0002149196657512396,0.00217139153067603,0.002564081700745075,-0.022556277788589173,-0.0030610765617661113,0.0,0.0
0.020262942593569266,0.014091206820944276,0.029045215836883402,-0.009544740466142548,-0.004467239359099391,-0.010674758521643287,-0.043479589378114025,0.009458010097923098,0.0,0.0077430671898297025
-0.016021794452937423,0.001461305980542289,-0.013160878566516732,-0.0012110802382076231,-0.0016950161631276168,-0.00026313331181824373,0.0,-0.0021097305303198885,-0.004089727870156604,4.159939111417765e-05
-0.030049654814584686,0.000850201821517295,-0.004653419345108743,-0.0018087244460285243,-0.001122917010922439,-0.0002563770524545915,0.0,0.0013658840951477538,0.0,0.001407279210995579
-0.007699235692640069,-0.0026712651410910984,0.0,-1.6888047997641772e-05,0.0001244706080311928,-0.0016160724490716567,0.0,-0.002801369899710782,0.0,-5.314321650454913e-05
0.022233216095244656,0.004795921292361235,-0.005658471967891668,-0.011949560813597021,-0.003108630461534794,-0.003194040244832605,0.0,-0.0029681802002005284,0.0,-0.00013936660484910394
-0.018929017901095888,0.0004472577154307917,-0.024692955397991594,-0.0035706617070604477,-0.0006933857476644661,-0.0008634801485101051,-0.017312688476579866,0.0003777540130349739,-0.003440141504949517,0.00017370492215247802
-0.01573288005877178,-0.04104531580743177,0.02205276112486105,0.0027450779051067533,-0.0019283182396655143,0.008819759733150004,0.0,0.03100537646308708,-0.012044186253011268,-6.484094871541738e-05
-0.020216462547764852,-0.0005321103289595292,0.018753760700437303,-0.004546743068807748,-0.007863224061168291,-0.010083450011574287,-0.015120063299926653,-0.00010770216875846187,0.0,-9.332835871964512e-05
0.07257532236317746,-0.03858555665788205,0.17571603516688156,0.005979969032375296,0.023561775481030455,0.019089142571980282,0.1712164895237678,-0.005716079217347153,-0.012049575686336318,-0.008684213052115964
-0.008069250740056858,-0.005611211502091311,-0.010656547345177418,-6.67693196563443e-05,-0.0010829915219034386,-0.00010811573018251023,0.0,-0.0004562828680117127,0.0,-0.0011497252916628658
0.12808234333000132,0.003775141219947753,0.1367188472628828,-0.05381219368431558,-0.040984384705218355,-0.0017939592989567848,0.0,-0.024728726312439282,0.0,0.0005632020085842932
-0.024391481331218594,-0.011149703956877121,0.009045721626776434,-0.0011906943851049366,-0.003240898948612908,0.0014693297223961489,-0.01106795512045217,-0.0013432507813484907,0.0,-0.0002990784459261226
-0.03671696391830982,-0.010106603013937742,0.010614444862272893,-0.00041542501747522214,-0.005647879863829602,-0.0011924244748775085,0.0,0.0008524634538784436,0.0,-0.000435362674583218
0.06230553477398108,0.006336691632890262,0.07929000378795781,-0.039907973596648556,0.027753317931502992,-0.05128448839962951,-0.04276150927501127,0.0010575859121313065,0.0,-0.0204140291791936
0.026395068955099348,0.003638265564279648,-0.009865156506185916,-0.0025764783611044407,-0.00641641365708254,-0.010532878730814585,-0.016996482514692084,-0.0013738275488846576,-0.010800590884232028,0.00010152651077411992
-0.010098574241603552,-0.0038184657096115016,-0.009535467118012102,-0.0006602844002246896,-0.0006099485049937226,0.0005981722362163089,0.0,-0.00015695207090659852,0.0,-7.205725569350667e-06
-0.008194951660224485,-0.0020322082928919917,-0.005050916337572249,-0.0007561882264275038,-0.0004913921784811135,-0.0012883888543826667,0.0,-0.0003619188979705194,0.0,-2.836683436817089e-05
-0.007719521318422856,-0.0011552505006536204,-0.004003987417295589,-0.0005834017137515662,-0.0016128612993714247,-0.0012044532452341276,0.0,-0.003367604186015438,-0.004234174067456742,-2.9564153761347384e-05
0.05143617481315863,0.0002691829272294777,0.05923062691549025,-0.03466104904175215,-0.05183578418278154,-0.008086042908045429,0.17813393150955847,-0.0030834080591618683,0.0,-0.011300762213603039
0.01594108566536967,-0.03311892289312575,-0.01210236235663775,-0.009635190796510356,-0.003327686308570247,-0.01116629838365476,0.0,0.007971479677499425,0.0,0.00014526772163997865
-0.010148305932683146,0.00030675187994009065,-0.009031995611332578,-0.0003845430044352692,-3.668620997980404e-05,0.00030576070036656897,0.0,-0.002117842743294473,-0.004342486581632514,2.250988507964402e-05
-0.03682942802092202,0.0020260725417849067,-0.004091829871964269,0.00014081215165762055,-0.0009688212261847794,0.00025130998910932837,0.0,-0.00022978151528572753,0.0,9.219381935305273e-05
-0.0240024035779708,-0.0054431059342555585,-0.0021123400411014763,-0.00033140239433588416,0.000968652086431974,0.002132156859198401,-0.012704535718166257,-0.00019219390200506947,0.0,-2.2850347032343095e-05
-0.01732835457279126,-0.002186752830562328,0.0,-4.1808129962129807e-05,0.0008781364464400575,-0.0007990632904228735,0.0,-0.002132672741059033,0.0,-0.00027753233409980195
-0.014397199425076676,-0.0011716343491783494,-0.01126779773724922,-0.0006720826781790878,-0.0005065831710998218,0.0008825214325843282,-0.008004623703544786,-0.001286486887004007,-0.0044241037640139124,-4.352893474473922e-05
-0.00178428478439815,-0.0028269760499735957,-0.0014331590970595195,-0.0004228632296992018,-0.0005842778370787933,-0.0011901392975558265,0.0,0.0002169194260804198,-0.01622547507575759,-5.8756250268076316e-06
-0.00489986649450801,0.0031462701408651933,0.0,-0.003670207868924083,-0.0016651406267438734,-0.00523429216648123,0.0,-0.0012656813626834545,0.0,-0.00026459624672466704
-0.018202933203422013,-0.0013794340733745256,0.0,-0.00012003443702532065,0.000801401578124856,-0.0007837718100017963,0.0,-0.00034948644997901746,0.0,-0.00017939983251266493
